word	index	level
半死不活	e#临死	2.0
奄奄一息	e#临死	4.0
临终	e#临死	3.0
濒危	e#临死	4.0
垂死	e#临死	4.0
垂危	e#临死	4.0
弥留	e#临死	4.0
回光返照	e#临死	4.0
命悬一线	e#临死	4.0
自杀	f#自杀	2.0
消化	a#消化	2.0
汗流浃背	b#出汗	3.0
挥汗如雨	b#出汗	3.0
大便	c#排泄	2.0
小便	c#排泄	2.0
排泄	c#排泄	3.0
代谢	d#代谢	3.0
新陈代谢	d#代谢	3.0
交配	a#交配	3.0
杂交	a#交配	3.0
性交	a#交配	4.0
怀孕	b#怀孕	4.0
人睡	a#入睡	2.0
安眠	a#入睡	3.0
安息	a#入睡	3.0
沉睡	a#入睡	3.0
酣睡	a#入睡	4.0
做梦	a#入睡	1.0
冬眠	a#入睡	2.0
整伏	a#入睡	4.0
困	b#瞌睡	2.0
瞌睡	b#瞌睡	3.0
打盹儿	b#瞌睡	3.0
醒	c#醒	1.0
苏醒	c#醒	2.0
清醒	c#醒	3.0
惊醒	c#醒	2.0
失眠	c#醒	2.0
醉	d#醉	2.0
醉醺醺	d#醉	4.0
饱	a#饱	1.0
饿	b#饿	1.0
饥饿	b#饿	2.0
饥渴	b#饿	3.0
渴	c#渴	1.0
干渴	c#渴	2.0
口干舌燥	c#渴	3.0
馋	d#馋	2.0
垂涎欲滴	d#馋	4.0
伤亡	a#受伤	2.0
受伤	a#受伤	1.0
体无完肤	a#受伤	3.0
遍体鳞伤	a#受伤	4.0
皮开肉绽	a#受伤	4.0
扭闪	a#受伤	2.0
骨折	a#受伤	2.0
装裂	a#受伤	2.0
残	a#受伤	4.0
残废	a#受伤	3.0
哑	b#哑聋瞎	2.0
聋	b#哑聋瞎	2.0
瞎	b#哑聋瞎	2.0
失明	b#哑聋瞎	2.0
拐	c#跛瘫	3.0
跋	c#跛瘫	4.0
病	c#跛瘫	4.0
瘫	c#跛瘫	4.0
瘫痪	c#跛瘫	4.0
病	a#生病	1.0
生病	a#生病	1.0
发病	a#生病	2.0
患	a#生病	3.0
积劳成疾	a#生病	4.0
中毒	a#生病	2.0
昏	b#昏疯	2.0
头重脚轻	b#昏疯	2.0
晕	b#昏疯	3.0
昏迷	b#昏疯	3.0
天旋地转	b#昏疯	3.0
不省人事	b#昏疯	3.0
窒息	b#昏疯	4.0
抽搐	b#昏疯	4.0
疯	b#昏疯	2.0
发疯	b#昏疯	2.0
发狂	b#昏疯	3.0
感冒	c#感冒发烧咳嗽	1.0
着凉	c#感冒发烧咳嗽	2.0
发烧	c#感冒发烧咳嗽	1.0
烧	c#感冒发烧咳嗽	2.0
发热	c#感冒发烧咳嗽	2.0
上火	c#感冒发烧咳嗽	2.0
咳	c#感冒发烧咳嗽	2.0
咳嗽	c#感冒发烧咳嗽	2.0
发炎	d#发炎过敏肿胀	2.0
过敏	d#发炎过敏肿胀	2.0
肿	d#发炎过敏肿胀	2.0
红肿	d#发炎过敏肿胀	2.0
胀	d#发炎过敏肿胀	3.0
疼	e#痛痒酸麻	1.0
痛	e#痛痒酸麻	1.0
酸痛	e#痛痒酸麻	2.0
疼痛	e#痛痒酸麻	2.0
头疼	e#痛痒酸麻	1.0
痒	e#痛痒酸麻	2.0
酸	e#痛痒酸麻	2.0
麻	e#痛痒酸麻	2.0
麻木	e#痛痒酸麻	3.0
吐	f#吐泻	1.0
恶心	f#吐泻	2.0
呕吐	f#吐泻	3.0
腹泻	f#吐泻	3.0
便秘	f#吐泻	3.0
康复	a#康复	3.0
愈合	a#康复	3.0
痊愈	a#康复	4.0
免疫	a#康复	4.0
复活	b#复活	3.0
起死回生	b#复活	3.0
管	a#管理	1.0
管理	a#管理	2.0
管事	a#管理	3.0
监管	a#管理	4.0
管制	a#管理	4.0
执法	a#管理	3.0
接收	a#管理	3.0
接管	a#管理	4.0
运行	a#管理	3.0
运转	a#管理	3.0
运营	a#管理	4.0
治	b#治理	3.0
法治	b#治理	3.0
治理	b#治理	3.0
办	a#办理	1.0
办理	a#办理	2.0
承办	a#办理	3.0
筹划	a#办理	3.0
筹办	a#办理	4.0
筹建	a#办理	4.0
照办	a#办理	3.0
操心	b#处理	2.0
处理	b#处理	2.0
处置	b#处理	3.0
料理	b#处理	3.0
破格	b#处理	3.0
清理	b#处理	2.0
销毁	b#处理	3.0
握	a#执掌	3.0
执掌	a#执掌	4.0
管辖	a#执掌	4.0
主持	b#主持	2.0
主管	b#主持	4.0
把握	a#控制	2.0
控制	a#控制	2.0
调节	a#控制	2.0
掌握	a#控制	2.0
操控	a#控制	3.0
操纵	a#控制	3.0
调控	a#控制	3.0
调整	a#控制	3.0
支配	a#控制	3.0
主宰	a#控制	3.0
驾驭	a#控制	4.0
调剂	a#控制	4.0
左右	a#控制	4.0
掌控	a#控制	4.0
遥控	a#控制	3.0
占	b#把持	2.0
霸占	b#把持	2.0
垄断	b#把持	3.0
把持	b#把持	4.0
指挥	a#指挥	2.0
带领	a#指挥	2.0
领导	a#指挥	2.0
率领	a#指挥	2.0
领队	a#指挥	3.0
统率	a#指挥	3.0
统治	b#统治	2.0
执政	b#统治	3.0
专断	b#统治	4.0
专政	b#统治	4.0
专制	b#统治	4.0
独裁	b#统治	4.0
廉政	b#统治	4.0
垂帘听政	b#统治	4.0
发表	a#公布	2.0
发布	a#公布	2.0
公告	a#公布	2.0
宣布	a#公布	2.0
宣读	a#公布	3.0
宣告	a#公布	3.0
发布	a#公布	3.0
公示	a#公布	3.0
通告	a#公布	3.0
颁布	a#公布	4.0
颁发	a#公布	4.0
出台	a#公布	4.0
揭示	a#公布	3.0
揭晓	a#公布	4.0
令	b#下令	2.0
命	b#下令	2.0
命令	b#下令	2.0
下令	b#下令	2.0
授权	b#下令	3.0
下达	b#下令	3.0
指令	b#下令	3.0
指示	b#下令	3.0
发号施令	b#下令	3.0
三令五申	b#下令	4.0
配备	a#部署安置	3.0
配置	a#部署安置	3.0
布局	a#部署安置	3.0
部署	a#部署安置	4.0
调度	a#部署安置	4.0
整合	a#部署安置	4.0
整治	a#部署安置	3.0
整顿	a#部署安置	4.0
调	a#调遣	3.0
调动	a#调遣	3.0
调遣	a#调遣	4.0
调虎离山	a#调遣	4.0
叫	a#调遣	1.0
派	a#调遣	2.0
出动	a#调遣	3.0
调集	a#调遣	3.0
派遣	a#调遣	4.0
分	a#调遣	1.0
发	a#调遣	1.0
发放	a#调遣	2.0
分发	a#调遣	2.0
分配	a#调遣	2.0
调配	a#调遣	4.0
拨	a#调遣	4.0
拨款	a#调遣	4.0
使唤	a#调遣	3.0
支使	a#调遣	4.0
指定	a#调遣	3.0
定点	a#调遣	3.0
查	a#查核	2.0
调查	a#查核	2.0
查明	a#查核	3.0
侦察	a#查核	3.0
核	a#查核	3.0
审	a#查核	3.0
核对	a#查核	3.0
查询	a#查核	3.0
核实	a#查核	3.0
审查	a#查核	3.0
审核	a#查核	4.0
审阅	a#查核	3.0
审批	a#查核	4.0
把关	a#查核	3.0
评审	a#查核	3.0
查	a#查核	1.0
检查	a#查核	1.0
查看	a#查核	2.0
考察	a#查核	3.0
考验	a#查核	3.0
检查	a#查核	4.0
视察	a#查核	4.0
验	a#查核	2.0
安检	a#查核	2.0
检测	a#查核	3.0
检验	a#查核	3.0
验收	a#查核	4.0
清	a#查核	3.0
清点	a#查核	3.0
盘	a#查核	4.0
点名	a#查核	2.0
监督	b#监督	3.0
监察	b#监督	4.0
督促	b#监督	3.0
鞭策	b#监督	4.0
监视	b#监督	2.0
监测	b#监督	3.0
监控	b#监督	3.0
评	c#考评	2.0
考核	c#考评	2.0
评比	c#考评	2.0
判	c#考评	3.0
评判	c#考评	3.0
测评	c#考评	3.0
鉴定	c#考评	3.0
考评	c#考评	3.0
评估	c#考评	4.0
评议	c#考评	4.0
评价	c#考评	2.0
评论	c#考评	2.0
品	c#考评	3.0
褒贬	c#考评	4.0
选	a#选举	2.0
当选	a#选举	2.0
选举	a#选举	2.0
推选	a#选举	3.0
竞选	a#选举	2.0
评选	a#选举	2.0
大选	a#选举	3.0
投票	a#选举	2.0
选拔	a#选举	3.0
遴选	a#选举	4.0
提升	b#提拔	3.0
提拔	b#提拔	4.0
任	c#任用	3.0
任命	c#任用	3.0
任用	c#任用	3.0
封	c#任用	4.0
委任	c#任用	4.0
任人唯亲	c#任用	4.0
任人唯贤	c#任用	4.0
录取	d#录用	3.0
录用	d#录用	4.0
选用	d#录用	2.0
招收	d#录用	3.0
聘	d#录用	4.0
聘请	d#录用	4.0
聘用	d#录用	4.0
招募	d#录用	4.0
招聘	d#录用	4.0
建议	a#建议	2.0
提议	a#建议	3.0
开会	a#建议	1.0
讨论	a#建议	2.0
座谈	a#建议	3.0
研讨	a#建议	4.0
决定	b#决定	2.0
表决	b#决定	3.0
拍板	b#决定	3.0
决策	b#决定	4.0
裁决	b#决定	4.0
定夺	b#决定	4.0
当机立断	b#决定	4.0
一锤定音	b#决定	4.0
规定	b#决定	2.0
确定	b#决定	2.0
肯定	b#决定	2.0
认可	b#决定	2.0
确认	b#决定	3.0
否决	b#决定	3.0
推翻	b#决定	3.0
制订	b#决定	3.0
制定	b#决定	3.0
编制	b#决定	4.0
准	a#批准	3.0
批准	a#批准	3.0
许可	a#批准	3.0
准许	a#批准	3.0
批阅	a#批准	4.0
批示	a#批准	4.0
签证	b#签	3.0
签	b#签	2.0
签字	b#签	2.0
署名	b#签	3.0
签署	b#签	4.0
登记	c#登记报告	2.0
挂号	c#登记报告	2.0
注册	c#登记报告	3.0
登录	c#登记报告	3.0
报到	c#登记报告	1.0
报考	c#登记报告	2.0
报名	c#登记报告	2.0
报告	c#登记报告	2.0
反映	c#登记报告	2.0
汇报	c#登记报告	2.0
申请	c#登记报告	2.0
反馈	c#登记报告	3.0
上报	c#登记报告	3.0
申报	c#登记报告	3.0
报警	c#登记报告	2.0
先斩后奏	c#登记报告	3.0
建	a#建立	2.0
建立	a#建立	2.0
成立	a#建立	2.0
建设	a#建立	2.0
确立	a#建立	2.0
树立	a#建立	2.0
组织	a#建立	2.0
立	a#建立	3.0
树	a#建立	3.0
构造	a#建立	3.0
构建	a#建立	4.0
组建	a#建立	4.0
安家立业	a#建立	3.0
成家立业	a#建立	3.0
白手起家	a#建立	3.0
另起炉灶	a#建立	4.0
立功	a#建立	4.0
建功立业	a#建立	4.0
开	b#创设	2.0
设	b#创设	2.0
举办	b#创设	2.0
设立	b#创设	2.0
立	b#创设	3.0
开办	b#创设	3.0
开设	b#创设	3.0
设置	b#创设	3.0
申办	b#创设	3.0
创设	b#创设	4.0
开发	b#创设	2.0
开辟	b#创设	3.0
开拓	b#创设	3.0
开拓进取	b#创设	3.0
发明	b#创设	1.0
创设	b#创设	2.0
创立	b#创设	2.0
创造	b#创设	2.0
开创	b#创设	2.0
创办	b#创设	3.0
创建	b#创设	3.0
缔造	b#创设	4.0
奠定	b#创设	4.0
奠基	b#创设	4.0
创始	b#创设	3.0
首创	b#创设	3.0
取名	c#命名	2.0
命名	c#命名	3.0
禁止	a#禁止	2.0
严禁	a#禁止	2.0
取缔	a#禁止	4.0
下不为例	a#禁止	2.0
回收	b#撤销	2.0
取消	b#撤销	2.0
销	b#撤销	4.0
撤销	b#撤销	4.0
吊销	b#撤销	4.0
注销	b#撤销	4.0
解散	b#撤销	2.0
解除	b#撤销	3.0
遣散	b#撤销	4.0
一笔勾销	b#撤销	4.0
宣传	a#宣传	2.0
弘扬	a#宣传	3.0
宣扬	a#宣传	3.0
张扬	a#宣传	4.0
炒作	a#宣传	3.0
科普	a#宣传	2.0
推广	a#宣传	2.0
普及	a#宣传	3.0
动员	a#宣传	2.0
发动	a#宣传	3.0
鼓动	a#宣传	3.0
掀起	a#宣传	3.0
煽动	a#宣传	4.0
提倡	b#提倡	2.0
倡导	b#提倡	3.0
倡议	b#提倡	3.0
发起	b#提倡	3.0
号召	b#提倡	2.0
呼唤	b#提倡	3.0
召唤	b#提倡	3.0
召集	b#提倡	3.0
表扬	a#奖赏	4.0
表彰	a#奖赏	1.0
奖励	a#奖赏	2.0
赏	a#奖赏	3.0
奖赏	a#奖赏	3.0
颁奖	a#奖赏	3.0
授予	a#奖赏	3.0
悬赏	a#奖赏	4.0
罚	b#惩处	2.0
处分	b#惩处	2.0
处罚	b#惩处	3.0
制裁	b#惩处	4.0
开除	b#惩处	2.0
做事	a#值班	1.0
办事	a#值班	2.0
办公	a#值班	2.0
值班	a#值班	2.0
值日	a#值班	2.0
执勤	a#值班	3.0
放假	b#放假请假	1.0
度假	b#放假请假	2.0
休假	b#放假请假	2.0
请假	b#放假请假	1.0
出差	c#出差	2.0
打官司	a#起诉	3.0
诉讼	a#起诉	4.0
起诉	a#起诉	4.0
上诉	a#起诉	4.0
败诉	a#起诉	4.0
告密	b#控告	3.0
揭发	b#控告	3.0
举报	b#控告	3.0
告密	b#控告	2.0
控告	b#控告	4.0
指控	b#控告	4.0
投诉	b#控告	4.0
申诉	b#控告	4.0
招	c#自首招供	3.0
坦白	c#自首招供	3.0
供认	c#自首招供	4.0
自首	c#自首招供	4.0
屈打成招	c#自首招供	4.0
抓	a#逮捕	1.0
捉	a#逮捕	1.0
捕捉	a#逮捕	2.0
逮捕	a#逮捕	3.0
追捕	a#逮捕	3.0
缉拿	a#逮捕	4.0
捉拿	a#逮捕	4.0
捕获	a#逮捕	3.0
破案	a#逮捕	3.0
抓获	a#逮捕	3.0
一网打尽	a#逮捕	3.0
查获	a#逮捕	4.0
破获	a#逮捕	4.0
搜	b#搜查	2.0
搜查	b#搜查	2.0
审	a#审	4.0
审理	a#审	4.0
审问	a#审	4.0
审讯	a#审	4.0
讯问	a#审	4.0
判	b#判	3.0
审判	b#判	3.0
判处	b#判	3.0
判决	b#判	3.0
断案	b#判	4.0
裁判	b#判	4.0
仲裁	b#判	4.0
宣判	b#判	3.0
定罪	b#判	3.0
治	a#惩治	3.0
惩罚	a#惩治	3.0
惩治	a#惩治	3.0
处置	a#惩治	3.0
查处	a#惩治	4.0
惩处	a#惩治	4.0
发落	a#惩治	4.0
惩前毖后	a#惩治	4.0
杀一儆百	a#惩治	4.0
严惩不贷	a#惩治	4.0
没收	b#没收	2.0
封	b#没收	3.0
剥夺	b#没收	4.0
放逐	c#流放	4.0
流放	c#流放	4.0
看	d#关押	3.0
押	d#关押	4.0
扣	d#关押	4.0
关押	d#关押	4.0
拘留	d#关押	4.0
扣押	d#关押	4.0
押解	d#关押	4.0
禁闭	d#关押	3.0
禁锢	d#关押	4.0
囚禁	d#关押	4.0
软禁	d#关押	4.0
枪毙	e#施刑	3.0
凌迟	e#施刑	4.0
释放	a#赦免	4.0
豁免	a#赦免	4.0
赦免	a#赦免	4.0
违法	a#违法	2.0
犯罪	a#违法	2.0
违法乱纪	a#违法	2.0
知法犯法	a#违法	3.0
以身试法	a#违法	4.0
徇私舞弊	a#违法	4.0
绑架	b#劫持	4.0
劫持	b#劫持	4.0
杀	c#杀害	2.0
杀害	c#杀害	2.0
虐杀	c#杀害	4.0
暗杀	c#杀害	3.0
屠杀	c#杀害	3.0
杀戮	c#杀害	4.0
诈骗	d#诈骗	3.0
敲诈	d#诈骗	4.0
拐	d#诈骗	3.0
拐卖	d#诈骗	3.0
贪污	e#贪污侵吞	3.0
损公肥私	e#贪污侵吞	4.0
假公济私	e#贪污侵吞	4.0
营私舞弊	e#贪污侵吞	4.0
侵吞	e#贪污侵吞	3.0
侵占	e#贪污侵吞	3.0
吞没	e#贪污侵吞	3.0
强取豪夺	e#贪污侵吞	4.0
鹊巢鸠占	e#贪污侵吞	4.0
贿赂	f#行贿受贿	4.0
行贿	f#行贿受贿	4.0
受贿	f#行贿受贿	4.0
走私	g#走私投机	3.0
投机	g#走私投机	4.0
投机倒把	g#走私投机	4.0
偷	h#盗抢	2.0
盗	h#盗抢	3.0
盗窃	h#盗抢	3.0
偷窃	h#盗抢	3.0
顺手牵羊	h#盗抢	3.0
扒窃	h#盗抢	4.0
行窃	h#盗抢	4.0
抢	h#盗抢	1.0
夺	h#盗抢	2.0
抢夺	h#盗抢	2.0
劫	h#盗抢	3.0
掠夺	h#盗抢	3.0
抢劫	h#盗抢	3.0
洗劫	h#盗抢	3.0
攫取	h#盗抢	4.0
掳掠	h#盗抢	4.0
浑水摸鱼	h#盗抢	3.0
趁火打劫	h#盗抢	4.0
打家劫舍	h#盗抢	4.0
杀人越货	h#盗抢	4.0
建	a#建造	2.0
造	a#建造	2.0
建筑	a#建造	2.0
筑	a#建造	3.0
建造	a#建造	3.0
兴建	a#建造	3.0
搭建	a#建造	3.0
修	a#建造	2.0
修建	a#建造	2.0
修筑	a#建造	3.0
大兴土木	a#建造	4.0
盖	a#建造	1.0
奠基	a#建造	4.0
施工	a#建造	3.0
改造	a#建造	3.0
架	a#建造	2.0
铺设	a#建造	3.0
安	b#装配	2.0
装	b#装配	2.0
配	b#装配	2.0
安装	b#装配	2.0
组装	b#装配	3.0
设置	b#装配	3.0
装配	b#装配	3.0
装置	b#装配	4.0
做	c#制造	1.0
制	c#制造	2.0
制造	c#制造	2.0
制作	c#制造	2.0
特制	c#制造	3.0
自制	c#制造	3.0
塑造	c#制造	3.0
打造	c#制造	4.0
铸造	c#制造	4.0
酿造	c#制造	3.0
复制	c#制造	2.0
仿造	c#制造	3.0
克隆	c#制造	3.0
产	d#出产	2.0
出	d#出产	2.0
出产	d#出产	2.0
生产	d#出产	2.0
加工	a#加工	2.0
发酵	a#加工	4.0
割	b#切削	2.0
切割	b#切削	3.0
切削	b#切削	3.0
开	c#操作	1.0
操作	c#操作	2.0
操控	c#操作	3.0
镀	d#镀	4.0
修	a#修理	2.0
修理	a#修理	2.0
修复	a#修理	3.0
维修	a#修理	3.0
整修	a#修理	4.0
护	b#养护	2.0
养护	b#养护	3.0
炼	a#冶炼	3.0
冶炼	a#冶炼	4.0
熔化	b#熔化	3.0
熔解	b#熔化	3.0
炼	c#提纯	3.0
提炼	c#提纯	3.0
提取	c#提纯	4.0
织	a#纺织	2.0
纺织	a#纺织	2.0
编	a#纺织	2.0
结	a#纺织	2.0
织	a#纺织	2.0
编织	a#纺织	3.0
漂	b#漂染	2.0
漂白	b#漂染	3.0
染	b#漂染	3.0
漂染	b#漂染	4.0
印	a#印刷出版	2.0
印刷	a#印刷出版	3.0
打印	a#印刷出版	2.0
复印	a#印刷出版	2.0
扫描	a#印刷出版	3.0
订	a#印刷出版	2.0
装订	a#印刷出版	3.0
出版	b#出版发行	2.0
问世	b#出版发行	3.0
发行	b#出版发行	3.0
刊行	b#出版发行	3.0
刊登	b#出版发行	4.0
刊载	b#出版发行	4.0
转载	b#出版发行	4.0
装饰	a#装修	3.0
装修	a#装修	3.0
装潢	a#装修	4.0
刷	b#粉刷	3.0
粉刷	b#粉刷	3.0
漆	b#粉刷	3.0
油漆	b#粉刷	3.0
探测	a#勘测	3.0
勘测	a#勘测	4.0
勘察	a#勘测	4.0
勘探	a#勘测	4.0
测	a#勘测	3.0
测量	a#勘测	3.0
定位	a#勘测	3.0
测定	a#勘测	4.0
开采	b#开采	3.0
治水	a#治水	3.0
疏通	a#治水	3.0
疏导	a#治水	4.0
排放	b#排污	3.0
排污	b#排污	4.0
治污	c#治污	4.0
开发	a#耕作种植	3.0
开垦	a#耕作种植	3.0
垦荒	a#耕作种植	3.0
耕	b#耕作	2.0
耕地	b#耕作	2.0
种地	b#耕作	2.0
种田	b#耕作	2.0
锄	b#耕作	3.0
犁	b#耕作	3.0
耕种	b#耕作	3.0
耕作	b#耕作	3.0
耙	b#耕作	4.0
耕耘	b#耕作	4.0
刀耕火种	b#耕作	4.0
精耕细作	b#耕作	4.0
种	c#种植	1.0
栽	c#种植	2.0
栽种	c#种植	2.0
种植	c#种植	2.0
植树	c#种植	2.0
培植	c#种植	3.0
栽培	c#种植	3.0
播种	c#种植	2.0
直播	c#种植	4.0
插秧	c#种植	4.0
移植	c#种植	3.0
嫁接	c#种植	4.0
灌溉	d#灌溉	3.0
浇灌	d#灌溉	3.0
收割	e#收获	2.0
打猎	a#打猎	2.0
狩猎	a#打猎	4.0
网	b#捕捞	3.0
捕捞	b#捕捞	3.0
垂钓	b#捕捞	3.0
放	a#养殖	1.0
放牧	a#养殖	2.0
喂	a#养殖	2.0
饲养	a#养殖	2.0
喂养	a#养殖	2.0
哺育	a#养殖	3.0
培养	a#养殖	2.0
孵化	a#养殖	3.0
培育	a#养殖	3.0
养殖	a#养殖	3.0
繁育	a#养殖	4.0
杀	a#宰杀	2.0
宰	a#宰杀	3.0
宰杀	a#宰杀	3.0
交际	a#交往	2.0
社交	a#交往	3.0
打交道	a#交往	3.0
应酬	a#交往	4.0
周旋	a#交往	4.0
交往	a#交往	2.0
来往	a#交往	3.0
联络	a#交往	3.0
往来	a#交往	3.0
走动	a#交往	4.0
建交	a#交往	3.0
结交	a#交往	3.0
结识	a#交往	3.0
为人	a#交往	3.0
做人	a#交往	3.0
处世	a#交往	4.0
为人处世	a#交往	4.0
相处	a#交往	2.0
定	b#邀约违约	1.0
约	b#邀约违约	2.0
相约	b#邀约违约	2.0
预定	b#邀约违约	2.0
预约	b#邀约违约	2.0
约定	b#邀约违约	2.0
有言在先	b#邀约违约	3.0
请	b#邀约违约	1.0
邀	b#邀约违约	2.0
约	b#邀约违约	2.0
邀请	b#邀约违约	2.0
邀约	b#邀约违约	4.0
赴约	b#邀约违约	3.0
应邀	b#邀约违约	3.0
说一不二	b#邀约违约	2.0
一言为定	b#邀约违约	2.0
算数	b#邀约违约	3.0
一诺千金	b#邀约违约	3.0
违约	b#邀约违约	2.0
失信	b#邀约违约	3.0
自食其言	b#邀约违约	3.0
背信弃义	b#邀约违约	4.0
访问	c#访问	2.0
拜访	c#访问	3.0
拜会	c#访问	4.0
造访	c#访问	4.0
做客	c#访问	1.0
出访	c#访问	3.0
出使	c#访问	4.0
寻访	c#访问	4.0
来访	c#访问	3.0
采访	c#访问	2.0
访谈	c#访问	3.0
拜见	c#访问	3.0
拜谒	c#访问	4.0
看望	c#访问	3.0
探	c#访问	3.0
探亲	c#访问	3.0
探访	c#访问	4.0
探望	c#访问	4.0
等	d#等待	1.0
待	d#等待	2.0
等待	d#等待	2.0
等候	d#等待	2.0
守候	d#等待	3.0
拭目以待	d#等待	3.0
待命	d#等待	4.0
虚位以待	d#等待	4.0
招待	e#对待	2.0
接待	e#对待	3.0
款待	e#对待	4.0
对	e#对待	1.0
面对	e#对待	1.0
待	e#对待	2.0
对待	e#对待	2.0
看待	e#对待	2.0
针对	e#对待	2.0
善待	e#对待	3.0
优待	e#对待	3.0
厚待	e#对待	4.0
礼贤下士	e#对待	4.0
三顾茅庐	e#对待	4.0
虐待	e#对待	4.0
辜负	e#对待	3.0
留	e#对待	2.0
收留	e#对待	3.0
挽留	e#对待	3.0
赶	e#对待	1.0
轰	e#对待	2.0
驱赶	e#对待	3.0
驱散	e#对待	3.0
驱逐	e#对待	3.0
撵	e#对待	4.0
扫地出门	e#对待	4.0
对付	f#应对	3.0
应付	f#应对	3.0
凑合	f#应对	3.0
应急	f#应对	3.0
将就	f#应对	4.0
敷衍	f#应对	4.0
敷衍了事	f#应对	4.0
敷衍塞责	f#应对	4.0
得过且过	f#应对	4.0
接	g#会见	1.0
欢迎	g#会见	1.0
迎	g#会见	2.0
迎接	g#会见	2.0
见面	g#会见	1.0
会见	g#会见	3.0
会面	g#会见	3.0
聚会	g#会见	3.0
会晤	g#会见	4.0
约会	g#会见	2.0
接见	g#会见	3.0
陪	g#会见	1.0
陪伴	g#会见	2.0
相伴	g#会见	2.0
伴随	g#会见	3.0
陪同	g#会见	3.0
不离不弃	g#会见	3.0
奉陪	g#会见	4.0
推	h#推辞答应	2.0
推脱	h#推辞答应	4.0
不许	h#推辞答应	2.0
不得	h#推辞答应	2.0
拒绝	h#推辞答应	2.0
回绝	h#推辞答应	4.0
推辞	h#推辞答应	3.0
推却	h#推辞答应	4.0
谢绝	h#推辞答应	3.0
婉拒	h#推辞答应	4.0
答应	h#推辞答应	2.0
许	h#推辞答应	3.0
应	h#推辞答应	3.0
承诺	h#推辞答应	3.0
许诺	h#推辞答应	3.0
应允	h#推辞答应	4.0
许诺	h#推辞答应	4.0
让	h#推辞答应	1.0
同意	h#推辞答应	2.0
允许	h#推辞答应	2.0
许	h#推辞答应	3.0
容许	h#推辞答应	4.0
半推半就	h#推辞答应	4.0
受	i#接受	2.0
接受	i#接受	2.0
接纳	i#接受	4.0
领教	i#接受	4.0
受理	i#接受	4.0
送	j#送别辞别	1.0
送别	j#送别辞别	2.0
欢送	j#送别辞别	3.0
送行	j#送别辞别	3.0
告别	j#送别辞别	2.0
道别	j#送别辞别	2.0
辞	j#送别辞别	3.0
告辞	j#送别辞别	3.0
不辞而别	j#送别辞别	3.0
辞别	j#送别辞别	4.0
辞行	j#送别辞别	4.0
告退	j#送别辞别	4.0
介绍	a#介绍	3.0
穿针引线	a#介绍	3.0
引见	a#介绍	4.0
提名	b#推荐	3.0
推荐	b#推荐	3.0
推举	b#推荐	4.0
引荐	b#推荐	4.0
举荐	b#推荐	4.0
毛遂自荐	b#推荐	3.0
请缨	b#推荐	4.0
引入	c#引入	2.0
引进	c#引入	3.0
引狼入室	c#引入	3.0
商量	a#商量	2.0
议	a#商量	3.0
商谈	a#商量	3.0
商讨	a#商量	3.0
商议	a#商量	3.0
协商	a#商量	3.0
协议	a#商量	4.0
磋商	a#商量	4.0
洽谈	a#商量	4.0
和谈	a#商量	3.0
会谈	a#商量	3.0
交涉	a#商量	4.0
谈判	a#商量	4.0
订立	a#商量	2.0
约法三章	a#商量	2.0
签订	a#商量	3.0
签约	a#商量	3.0
劝说	b#调解	2.0
调和	b#调解	3.0
调解	b#调解	3.0
协调	b#调解	3.0
疏通	b#调解	4.0
哄	b#调解	3.0
解围	b#调解	4.0
息事宁人	b#调解	4.0
和好	b#调解	2.0
和解	b#调解	3.0
言归于好	b#调解	3.0
握手言和	b#调解	4.0
求同存异	b#调解	4.0
守	c#遵从	2.0
遵守	c#遵从	2.0
信守	c#遵从	4.0
遵从	c#遵从	3.0
遵照	c#遵从	3.0
遵循	c#遵从	4.0
遵命	c#遵从	2.0
奉命	c#遵从	3.0
惟命是从	c#遵从	4.0
听	c#遵从	1.0
顺	c#遵从	2.0
服从	c#遵从	2.0
依	c#遵从	3.0
依照	c#遵从	3.0
服从	c#遵从	3.0
听从	c#遵从	3.0
孝顺	c#遵从	4.0
通信	a#通讯	2.0
通讯	a#通讯	3.0
拨打	a#通讯	2.0
投	b#邮寄	2.0
寄	b#邮寄	2.0
投递	b#邮寄	3.0
邮寄	b#邮寄	3.0
快递	b#邮寄	2.0
汇款	b#邮寄	3.0
说话	a#说话	1.0
发言	a#说话	2.0
开口	a#说话	2.0
讲话	a#说话	2.0
谈话	a#说话	3.0
谈论	a#说话	3.0
讲	a#说话	1.0
说	a#说话	1.0
谈	a#说话	1.0
提	a#说话	1.0
举	a#说话	2.0
念叨	a#说话	4.0
不可名状	a#说话	4.0
演讲	b#演讲	2.0
讲演	b#演讲	3.0
演说	b#演讲	3.0
致辞	b#演讲	4.0
耳语	c#低语	2.0
交头接耳	c#低语	2.0
低语	c#低语	3.0
低声细语	c#低语	3.0
窃窃私语	c#低语	3.0
自言自语	c#低语	1.0
念念有词	c#低语	3.0
沉呤	c#低语	4.0
嘀咕	c#低语	4.0
嘟囔	c#低语	4.0
嘟哝	c#低语	4.0
咕哝	c#低语	4.0
吞吞吐吐	c#低语	2.0
支吾	c#低语	4.0
废话	d#唠叨	2.0
唠叨	d#唠叨	3.0
啰嗦	d#唠叨	3.0
絮语	d#唠叨	4.0
胡说八道	e#胡说	2.0
信口开河	e#胡说	3.0
胡诌	e#胡说	4.0
信口雌黄	e#胡说	4.0
